timestamp, memory.used [MiB], memory.total [MiB], utilization.gpu [%], utilization.memory [%], power.draw [W], clocks.current.sm [MHz], temperature.gpu
2026/09/09 12:38:02.128, 20874, 24467, 100, 92, 144.99, 1845, 66
2026/09/09 12:38:03.129, 20874, 24467, 100, 92, 144.99, 1837, 66
2026/09/09 12:38:04.129, 20874, 24467, 100, 74, 145.01, 1672, 67
2026/09/09 12:38:05.129, 20874, 24467, 100, 76, 145.00, 1687, 67
2026/09/09 12:38:06.130, 20874, 24467, 100, 73, 144.99, 1657, 68
2026/09/09 12:38:07.130, 20874, 24467, 100, 72, 145.00, 1680, 68
2026/09/09 12:38:08.130, 20874, 24467, 100, 73, 144.99, 1665, 67
2026/09/09 12:38:09.131, 20874, 24467, 100, 73, 145.00, 1680, 68
2026/09/09 12:38:10.131, 20874, 24467, 100, 74, 145.00, 1672, 68
2026/09/09 12:38:11.131, 20874, 24467, 100, 72, 145.00, 1657, 68
2026/09/09 12:38:12.132, 20874, 24467, 100, 72, 145.00, 1687, 67
2026/09/09 12:38:13.132, 20874, 24467, 100, 74, 144.99, 1650, 68
2026/09/09 12:38:14.132, 20874, 24467, 100, 72, 144.99, 1665, 68
2026/09/09 12:38:15.133, 20874, 24467, 100, 73, 145.00, 1695, 67
2026/09/09 12:38:16.133, 20874, 24467, 100, 74, 144.99, 1635, 67
2026/09/09 12:38:17.133, 20874, 24467, 100, 72, 145.00, 1665, 67
2026/09/09 12:38:18.134, 20874, 24467, 100, 72, 145.00, 1687, 68
2026/09/09 12:38:19.134, 20874, 24467, 100, 74, 144.99, 1642, 68
2026/09/09 12:38:20.134, 20874, 24467, 100, 71, 145.00, 1665, 67
2026/09/09 12:38:21.135, 20874, 24467, 100, 73, 145.00, 1680, 68
2026/09/09 12:38:22.135, 20874, 24467, 100, 73, 145.00, 1642, 67
2026/09/09 12:38:23.135, 20874, 24467, 100, 71, 144.99, 1672, 68
2026/09/09 12:38:24.136, 20874, 24467, 100, 73, 145.00, 1672, 67
2026/09/09 12:38:25.136, 20874, 24467, 100, 71, 144.99, 1642, 68
2026/09/09 12:38:26.137, 20874, 24467, 100, 72, 145.00, 1672, 68
2026/09/09 12:38:27.137, 20874, 24467, 100, 73, 144.99, 1672, 67
2026/09/09 12:38:28.137, 20874, 24467, 100, 71, 145.00, 1650, 67
2026/09/09 12:38:29.138, 20874, 24467, 100, 71, 144.99, 1672, 68
2026/09/09 12:38:30.138, 20874, 24467, 100, 71, 145.00, 1665, 68
2026/09/09 12:38:31.138, 20874, 24467, 100, 73, 145.00, 1642, 68
2026/09/09 12:38:32.139, 20874, 24467, 100, 73, 145.00, 1680, 68
2026/09/09 12:38:33.139, 20874, 24467, 100, 72, 144.99, 1657, 67
2026/09/09 12:38:34.139, 20874, 24467, 100, 73, 144.99, 1650, 68
2026/09/09 12:38:35.140, 20874, 24467, 100, 73, 144.99, 1680, 67
2026/09/09 12:38:36.140, 20874, 24467, 100, 71, 145.01, 1642, 67
2026/09/09 12:38:37.141, 20874, 24467, 100, 73, 144.99, 1650, 68
2026/09/09 12:38:38.141, 20874, 24467, 100, 73, 145.00, 1680, 68
2026/09/09 12:38:39.142, 20874, 24467, 100, 73, 144.99, 1642, 68
2026/09/09 12:38:40.143, 20874, 24467, 100, 72, 145.00, 1657, 68
2026/09/09 12:38:41.143, 20874, 24467, 100, 72, 145.00, 1680, 68
2026/09/09 12:38:42.143, 20874, 24467, 100, 73, 144.99, 1650, 68
2026/09/09 12:38:43.144, 20874, 24467, 100, 73, 145.00, 1657, 68
2026/09/09 12:38:44.144, 20874, 24467, 100, 72, 145.00, 1680, 68
2026/09/09 12:38:45.144, 20874, 24467, 100, 71, 144.99, 1650, 68
2026/09/09 12:38:46.145, 20874, 24467, 100, 72, 145.00, 1650, 68
2026/09/09 12:38:47.145, 20874, 24467, 100, 70, 145.00, 1680, 68
2026/09/09 12:38:48.145, 20874, 24467, 100, 71, 144.99, 1672, 68
2026/09/09 12:38:49.146, 20874, 24467, 100, 71, 145.00, 1650, 68
2026/09/09 12:38:50.146, 20874, 24467, 100, 70, 144.99, 1680, 67
2026/09/09 12:38:51.146, 20874, 24467, 100, 72, 145.00, 1680, 67
2026/09/09 12:38:52.147, 20874, 24467, 100, 72, 145.00, 1642, 68
2026/09/09 12:38:53.149, 20874, 24467, 100, 73, 144.99, 1672, 68
2026/09/09 12:38:54.149, 20874, 24467, 100, 71, 145.00, 1672, 68
2026/09/09 12:38:55.149, 20874, 24467, 100, 71, 145.01, 1642, 67
2026/09/09 12:38:56.150, 20874, 24467, 100, 71, 144.99, 1672, 68
2026/09/09 12:38:57.150, 20874, 24467, 100, 73, 144.99, 1665, 68
2026/09/09 12:38:58.150, 20874, 24467, 100, 72, 145.00, 1650, 68
2026/09/09 12:38:59.151, 20874, 24467, 100, 72, 145.00, 1680, 68
2026/09/09 12:39:00.151, 20874, 24467, 100, 73, 144.99, 1657, 68
2026/09/09 12:39:01.151, 20874, 24467, 100, 72, 145.00, 1657, 67
2026/09/09 12:39:02.152, 20874, 24467, 100, 74, 144.99, 1687, 68
2026/09/09 12:39:03.152, 20874, 24467, 100, 74, 144.99, 1657, 68
2026/09/09 12:39:04.152, 20874, 24467, 100, 72, 145.00, 1665, 68
2026/09/09 12:39:05.153, 20874, 24467, 100, 76, 144.99, 1905, 67
2026/09/09 12:39:06.153, 20874, 24467, 100, 87, 145.00, 1912, 67
2026/09/09 12:39:07.156, 20874, 24467, 100, 87, 145.00, 1905, 67
2026/09/09 12:39:08.156, 20874, 24467, 100, 87, 145.00, 1905, 67
2026/09/09 12:39:09.159, 20874, 24467, 100, 87, 144.99, 1912, 67
2026/09/09 12:39:10.159, 20874, 24467, 100, 87, 144.99, 1912, 66
2026/09/09 12:39:11.159, 20874, 24467, 100, 71, 145.01, 1650, 68
2026/09/09 12:39:12.160, 20874, 24467, 100, 82, 144.99, 1905, 67
2026/09/09 12:39:13.160, 20874, 24467, 100, 87, 144.99, 1920, 67
2026/09/09 12:39:14.160, 20874, 24467, 100, 87, 144.99, 1920, 67
2026/09/09 12:39:15.161, 20874, 24467, 100, 87, 144.99, 1920, 67
2026/09/09 12:39:16.161, 20874, 24467, 100, 86, 145.02, 1920, 67
2026/09/09 12:39:17.161, 20874, 24467, 100, 87, 144.99, 1920, 67
2026/09/09 12:39:18.162, 20874, 24467, 100, 87, 145.00, 1920, 67
2026/09/09 12:39:19.162, 20874, 24467, 100, 87, 145.01, 1852, 67
2026/09/09 12:39:20.162, 20874, 24467, 100, 74, 145.01, 1657, 68
2026/09/09 12:39:21.163, 20874, 24467, 100, 87, 144.97, 1920, 67
2026/09/09 12:39:22.163, 20874, 24467, 100, 86, 144.98, 1920, 67
2026/09/09 12:39:23.163, 20874, 24467, 100, 86, 145.01, 1920, 67
2026/09/09 12:39:24.164, 20874, 24467, 100, 86, 144.98, 1927, 67
2026/09/09 12:39:25.164, 20874, 24467, 100, 86, 144.99, 1920, 67
2026/09/09 12:39:26.164, 20874, 24467, 100, 86, 144.98, 1927, 67
2026/09/09 12:39:27.165, 20874, 24467, 100, 86, 145.00, 1927, 67
2026/09/09 12:39:28.165, 20874, 24467, 100, 74, 145.02, 1672, 68
2026/09/09 12:39:29.165, 20874, 24467, 100, 79, 144.98, 1860, 67
2026/09/09 12:39:30.166, 20874, 24467, 100, 87, 144.99, 1920, 67
2026/09/09 12:39:31.166, 20874, 24467, 100, 86, 144.97, 1927, 67
2026/09/09 12:39:32.166, 20874, 24467, 100, 85, 144.99, 1935, 67
2026/09/09 12:39:33.167, 20874, 24467, 100, 84, 144.99, 1935, 66
2026/09/09 12:39:34.167, 20874, 24467, 100, 84, 145.01, 1935, 67
2026/09/09 12:39:35.168, 20874, 24467, 100, 85, 144.99, 1935, 67
2026/09/09 12:39:36.168, 20874, 24467, 100, 86, 145.05, 1665, 68
2026/09/09 12:39:37.168, 20874, 24467, 100, 75, 144.96, 1935, 67
2026/09/09 12:39:38.169, 20874, 24467, 100, 85, 145.00, 1935, 67
2026/09/09 12:39:39.169, 20874, 24467, 100, 85, 145.00, 1935, 67
2026/09/09 12:39:40.169, 20874, 24467, 100, 85, 145.03, 1912, 67
2026/09/09 12:39:41.170, 20874, 24467, 100, 92, 145.04, 1837, 67
2026/09/09 12:39:42.170, 20874, 24467, 100, 92, 145.00, 1837, 67
2026/09/09 12:39:43.170, 20874, 24467, 100, 92, 145.00, 1747, 67
2026/09/09 12:39:44.171, 20874, 24467, 100, 81, 144.99, 1830, 67
2026/09/09 12:39:45.171, 20874, 24467, 100, 92, 145.00, 1837, 67
2026/09/09 12:39:46.171, 20874, 24467, 100, 92, 145.00, 1800, 68
2026/09/09 12:39:47.172, 20874, 24467, 100, 74, 145.00, 1665, 68
2026/09/09 12:39:48.172, 20874, 24467, 100, 71, 144.99, 1680, 68
2026/09/09 12:39:49.172, 20874, 24467, 100, 74, 145.00, 1650, 67
2026/09/09 12:39:50.173, 20874, 24467, 100, 71, 145.00, 1672, 68
2026/09/09 12:39:51.173, 20874, 24467, 100, 72, 145.00, 1680, 68
2026/09/09 12:39:52.173, 20874, 24467, 100, 72, 144.99, 1642, 68
2026/09/09 12:39:53.174, 20874, 24467, 100, 71, 144.99, 1672, 68
2026/09/09 12:39:54.174, 20874, 24467, 100, 73, 144.99, 1687, 67
2026/09/09 12:39:55.174, 20874, 24467, 100, 72, 145.00, 1642, 68
2026/09/09 12:39:56.175, 20874, 24467, 100, 72, 145.00, 1680, 68
2026/09/09 12:39:57.175, 20874, 24467, 100, 74, 145.00, 1687, 68
2026/09/09 12:39:58.175, 20874, 24467, 100, 72, 145.00, 1650, 68
2026/09/09 12:39:59.176, 20874, 24467, 100, 71, 144.99, 1680, 68
2026/09/09 12:40:00.176, 20874, 24467, 100, 72, 145.00, 1672, 68
2026/09/09 12:40:01.176, 20874, 24467, 100, 72, 144.99, 1657, 68
2026/09/09 12:40:02.177, 20874, 24467, 100, 71, 145.00, 1687, 68
2026/09/09 12:40:03.177, 20874, 24467, 100, 73, 145.01, 1672, 68
2026/09/09 12:40:04.177, 20874, 24467, 100, 73, 145.00, 1657, 68
2026/09/09 12:40:05.178, 20874, 24467, 100, 71, 144.99, 1680, 68
2026/09/09 12:40:06.178, 20874, 24467, 100, 72, 145.00, 1665, 68
2026/09/09 12:40:07.178, 20874, 24467, 100, 71, 145.00, 1665, 68
2026/09/09 12:40:08.179, 20874, 24467, 100, 72, 145.00, 1680, 68
2026/09/09 12:40:09.179, 20874, 24467, 100, 71, 144.99, 1657, 68
2026/09/09 12:40:10.180, 20874, 24467, 100, 72, 144.99, 1665, 68
2026/09/09 12:40:11.180, 20874, 24467, 100, 71, 144.99, 1687, 68
2026/09/09 12:40:12.180, 20874, 24467, 100, 72, 145.00, 1650, 68
2026/09/09 12:40:13.181, 20874, 24467, 100, 71, 145.00, 1665, 68
2026/09/09 12:40:14.181, 20874, 24467, 100, 73, 144.99, 1687, 68
2026/09/09 12:40:15.181, 20874, 24467, 100, 72, 144.99, 1650, 68
2026/09/09 12:40:16.182, 20874, 24467, 100, 71, 145.00, 1672, 68
2026/09/09 12:40:17.182, 20874, 24467, 100, 73, 144.99, 1687, 68
2026/09/09 12:40:18.182, 20874, 24467, 100, 72, 145.00, 1642, 68
2026/09/09 12:40:19.183, 20874, 24467, 100, 91, 144.98, 1875, 67
2026/09/09 12:40:20.183, 20874, 24467, 100, 92, 145.00, 1867, 67
2026/09/09 12:40:21.183, 20874, 24467, 100, 92, 144.99, 1875, 67
2026/09/09 12:40:22.184, 20874, 24467, 100, 92, 145.00, 1867, 67
2026/09/09 12:40:23.184, 20874, 24467, 100, 92, 144.99, 1867, 67
2026/09/09 12:40:24.184, 20874, 24467, 100, 92, 145.00, 1875, 67
2026/09/09 12:40:25.185, 20874, 24467, 100, 91, 144.98, 1875, 66
2026/09/09 12:40:26.185, 20874, 24467, 100, 91, 145.01, 1875, 66
2026/09/09 12:40:27.185, 20874, 24467, 100, 91, 145.00, 1875, 66
2026/09/09 12:40:28.186, 20874, 24467, 100, 91, 145.00, 1875, 66
2026/09/09 12:40:29.186, 20874, 24467, 100, 91, 144.99, 1875, 66
2026/09/09 12:40:30.187, 20874, 24467, 100, 92, 145.00, 1875, 66
2026/09/09 12:40:31.187, 20874, 24467, 100, 92, 144.99, 1875, 66
2026/09/09 12:40:32.187, 20874, 24467, 100, 92, 145.01, 1875, 66
2026/09/09 12:40:33.188, 20874, 24467, 100, 92, 144.98, 1875, 66
2026/09/09 12:40:34.188, 20874, 24467, 100, 92, 145.00, 1882, 66
2026/09/09 12:40:35.188, 20874, 24467, 100, 92, 145.00, 1875, 66
2026/09/09 12:40:36.189, 20874, 24467, 100, 92, 145.00, 1875, 66
2026/09/09 12:40:37.189, 20874, 24467, 100, 92, 144.99, 1875, 67
2026/09/09 12:40:38.189, 20874, 24467, 100, 93, 144.99, 1882, 67
2026/09/09 12:40:39.190, 20874, 24467, 100, 93, 144.99, 1875, 67
2026/09/09 12:40:40.190, 20874, 24467, 100, 93, 145.00, 1875, 67
2026/09/09 12:40:41.191, 20874, 24467, 100, 93, 144.99, 1875, 67
2026/09/09 12:40:42.191, 20874, 24467, 100, 93, 144.99, 1875, 67
2026/09/09 12:40:43.191, 20874, 24467, 100, 94, 144.96, 2167, 66
2026/09/09 12:40:44.192, 20874, 24467, 0, 0, 54.64, 2467, 61
2026/09/09 12:40:45.192, 20874, 24467, 0, 0, 44.48, 2467, 61
2026/09/09 12:40:46.192, 20874, 24467, 0, 0, 40.01, 2100, 59
2026/09/09 12:40:47.193, 20874, 24467, 0, 0, 33.12, 2047, 58
2026/09/09 12:40:48.193, 20874, 24467, 0, 0, 32.84, 2047, 58
2026/09/09 12:40:49.193, 20874, 24467, 0, 0, 32.61, 2047, 57
2026/09/09 12:40:50.194, 20874, 24467, 0, 0, 32.28, 2047, 56
2026/09/09 12:40:51.194, 20874, 24467, 0, 0, 32.16, 2047, 55
2026/09/09 12:40:52.194, 20874, 24467, 0, 0, 31.95, 2047, 55
2026/09/09 12:40:53.195, 20874, 24467, 0, 0, 31.71, 2047, 54
2026/09/09 12:40:54.195, 20874, 24467, 0, 0, 31.56, 2047, 54
2026/09/09 12:40:55.196, 20874, 24467, 0, 0, 31.39, 2047, 53
2026/09/09 12:40:56.196, 20874, 24467, 0, 0, 31.27, 2047, 53
2026/09/09 12:40:57.196, 20874, 24467, 0, 0, 30.97, 2047, 52
2026/09/09 12:40:58.197, 20874, 24467, 0, 0, 30.96, 2047, 52
2026/09/09 12:40:59.197, 20874, 24467, 0, 0, 30.93, 2047, 51
2026/09/09 12:41:00.197, 20874, 24467, 0, 0, 30.74, 2047, 51
2026/09/09 12:41:01.198, 20874, 24467, 0, 0, 28.16, 1605, 50
2026/09/09 12:41:02.198, 20874, 24467, 0, 0, 23.12, 277, 49
2026/09/09 12:41:03.198, 20874, 24467, 0, 0, 12.90, 180, 48
2026/09/09 12:41:04.199, 20874, 24467, 0, 0, 5.12, 180, 48
2026/09/09 12:41:05.199, 20874, 24467, 0, 0, 5.41, 180, 47
2026/09/09 12:41:06.199, 20874, 24467, 0, 0, 5.49, 180, 47
2026/09/09 12:41:07.200, 20874, 24467, 0, 0, 5.04, 180, 47
2026/09/09 12:41:08.200, 20874, 24467, 0, 0, 5.38, 180, 46
2026/09/09 12:41:09.200, 20874, 24467, 0, 0, 5.13, 180, 46
2026/09/09 12:41:10.201, 20874, 24467, 100, 55, 77.17, 1650, 55
2026/09/09 12:41:11.201, 20874, 24467, 100, 55, 145.02, 1635, 56
2026/09/09 12:41:12.202, 20874, 24467, 100, 51, 145.00, 1642, 57
2026/09/09 12:41:13.202, 20874, 24467, 100, 50, 145.00, 1627, 57
2026/09/09 12:41:14.202, 20874, 24467, 100, 50, 145.00, 1635, 58
2026/09/09 12:41:15.203, 20874, 24467, 100, 53, 144.99, 1635, 59
2026/09/09 12:41:16.203, 20874, 24467, 100, 53, 145.00, 1627, 59
2026/09/09 12:41:17.203, 20874, 24467, 100, 54, 145.00, 1635, 60
2026/09/09 12:41:18.204, 20874, 24467, 100, 55, 145.01, 1620, 61
2026/09/09 12:41:19.204, 20874, 24467, 100, 52, 145.00, 1620, 61
2026/09/09 12:41:20.204, 20874, 24467, 100, 51, 145.00, 1612, 61
2026/09/09 12:41:21.205, 20874, 24467, 100, 52, 144.99, 1620, 62
2026/09/09 12:41:22.205, 20874, 24467, 100, 54, 145.01, 1612, 62
2026/09/09 12:41:23.205, 20874, 24467, 100, 56, 144.99, 1612, 62
2026/09/09 12:41:24.206, 20874, 24467, 100, 57, 145.00, 1605, 63
2026/09/09 12:41:25.206, 20874, 24467, 100, 55, 144.99, 1597, 63
2026/09/09 12:41:26.207, 20874, 24467, 100, 56, 145.00, 1597, 63
2026/09/09 12:41:27.207, 20874, 24467, 100, 59, 145.00, 1635, 63
2026/09/09 12:41:28.207, 20874, 24467, 100, 63, 144.99, 1672, 63
2026/09/09 12:41:29.208, 20874, 24467, 100, 62, 145.00, 1665, 63
2026/09/09 12:41:30.208, 20874, 24467, 100, 64, 144.99, 1672, 64
2026/09/09 12:41:31.208, 20874, 24467, 100, 63, 145.00, 1672, 64
2026/09/09 12:41:32.209, 20874, 24467, 100, 66, 144.99, 1657, 64
2026/09/09 12:41:33.209, 20874, 24467, 100, 67, 145.01, 1665, 64
2026/09/09 12:41:34.209, 20874, 24467, 100, 66, 145.00, 1672, 64
2026/09/09 12:41:35.210, 20874, 24467, 100, 65, 144.99, 1665, 65
2026/09/09 12:41:36.210, 20874, 24467, 100, 66, 144.99, 1665, 65
2026/09/09 12:41:37.210, 20874, 24467, 100, 67, 145.01, 1650, 65
2026/09/09 12:41:38.211, 20874, 24467, 100, 67, 144.99, 1672, 65
2026/09/09 12:41:39.211, 20874, 24467, 100, 68, 145.00, 1665, 65
2026/09/09 12:41:40.211, 20874, 24467, 100, 69, 145.00, 1665, 65
2026/09/09 12:41:41.212, 20874, 24467, 100, 68, 145.00, 1650, 65
2026/09/09 12:41:42.212, 20874, 24467, 100, 68, 144.99, 1680, 65
2026/09/09 12:41:43.212, 20874, 24467, 100, 69, 145.00, 1665, 65
2026/09/09 12:41:44.213, 20874, 24467, 100, 70, 145.00, 1657, 66
2026/09/09 12:41:45.213, 20874, 24467, 100, 69, 145.00, 1665, 66
2026/09/09 12:41:46.213, 20874, 24467, 100, 70, 144.99, 1687, 65
2026/09/09 12:41:47.214, 20874, 24467, 100, 70, 145.00, 1642, 66
2026/09/09 12:41:48.214, 20874, 24467, 100, 69, 145.00, 1650, 66
2026/09/09 12:41:49.214, 20874, 24467, 100, 72, 144.99, 1687, 66
2026/09/09 12:41:50.215, 20874, 24467, 100, 71, 144.99, 1657, 65
2026/09/09 12:41:51.215, 20874, 24467, 100, 71, 144.99, 1657, 66
2026/09/09 12:41:52.215, 20874, 24467, 100, 70, 145.00, 1687, 66
2026/09/09 12:41:53.216, 20874, 24467, 100, 72, 145.00, 1680, 66
2026/09/09 12:41:54.216, 20874, 24467, 100, 71, 145.00, 1657, 66
2026/09/09 12:41:55.216, 20874, 24467, 100, 71, 144.99, 1687, 66
2026/09/09 12:41:56.217, 20874, 24467, 100, 72, 145.01, 1695, 67
2026/09/09 12:41:57.217, 20874, 24467, 100, 70, 145.00, 1657, 66
2026/09/09 12:41:58.217, 20874, 24467, 100, 71, 144.99, 1687, 66
2026/09/09 12:41:59.218, 20874, 24467, 100, 71, 145.00, 1687, 66
2026/09/09 12:42:00.218, 20874, 24467, 100, 72, 144.99, 1657, 66
2026/09/09 12:42:01.219, 20874, 24467, 100, 71, 145.00, 1687, 66
2026/09/09 12:42:02.219, 20874, 24467, 100, 71, 144.99, 1687, 66
2026/09/09 12:42:03.219, 20874, 24467, 100, 87, 144.99, 1912, 65
2026/09/09 12:42:04.220, 20874, 24467, 100, 87, 145.00, 1920, 65
2026/09/09 12:42:05.220, 20874, 24467, 100, 87, 144.99, 1912, 65
2026/09/09 12:42:06.220, 20874, 24467, 100, 87, 144.99, 1912, 66
2026/09/09 12:42:07.221, 20874, 24467, 100, 87, 145.01, 1912, 65
2026/09/09 12:42:08.221, 20874, 24467, 100, 87, 144.99, 1912, 65
2026/09/09 12:42:09.221, 20874, 24467, 100, 87, 144.99, 1912, 66
2026/09/09 12:42:10.222, 20874, 24467, 100, 87, 144.99, 1912, 66
2026/09/09 12:42:11.222, 20874, 24467, 100, 87, 144.99, 1920, 66
2026/09/09 12:42:12.222, 20874, 24467, 100, 86, 144.98, 1920, 66
2026/09/09 12:42:13.223, 20874, 24467, 100, 86, 145.02, 1920, 66
2026/09/09 12:42:14.223, 20874, 24467, 100, 87, 144.98, 1927, 66
2026/09/09 12:42:15.223, 20874, 24467, 100, 87, 145.00, 1927, 66
2026/09/09 12:42:16.224, 20874, 24467, 100, 87, 144.98, 1920, 66
2026/09/09 12:42:17.224, 20874, 24467, 100, 86, 145.01, 1927, 66
2026/09/09 12:42:18.224, 20874, 24467, 100, 86, 144.99, 1927, 66
2026/09/09 12:42:19.225, 20874, 24467, 100, 86, 144.98, 1935, 66
2026/09/09 12:42:20.225, 20874, 24467, 100, 86, 145.00, 1927, 66
2026/09/09 12:42:21.225, 20874, 24467, 100, 86, 145.00, 1927, 66
2026/09/09 12:42:22.226, 20874, 24467, 100, 86, 144.99, 1935, 66
2026/09/09 12:42:23.226, 20874, 24467, 100, 86, 144.99, 1935, 66
2026/09/09 12:42:24.226, 20874, 24467, 100, 86, 144.99, 1935, 66
2026/09/09 12:42:25.227, 20874, 24467, 100, 84, 144.98, 1942, 66
2026/09/09 12:42:26.227, 20874, 24467, 100, 84, 144.99, 1942, 66
2026/09/09 12:42:27.227, 20874, 24467, 100, 84, 144.98, 1942, 66
2026/09/09 12:42:28.228, 20874, 24467, 100, 84, 144.98, 1950, 66
2026/09/09 12:42:29.228, 20874, 24467, 100, 84, 145.01, 1950, 66
2026/09/09 12:42:30.228, 20874, 24467, 100, 84, 145.02, 1942, 66
2026/09/09 12:42:31.229, 20874, 24467, 100, 84, 144.99, 1942, 66
2026/09/09 12:42:32.229, 20874, 24467, 100, 90, 145.06, 1837, 66
2026/09/09 12:42:33.229, 20874, 24467, 100, 92, 144.99, 1837, 66
2026/09/09 12:42:34.230, 20874, 24467, 100, 92, 145.00, 1837, 66
2026/09/09 12:42:35.230, 20874, 24467, 100, 92, 145.00, 1837, 66
2026/09/09 12:42:36.230, 20874, 24467, 100, 92, 144.99, 1837, 66
2026/09/09 12:42:37.231, 20874, 24467, 100, 92, 145.01, 1837, 66
2026/09/09 12:42:38.231, 20874, 24467, 100, 74, 144.99, 1650, 68
2026/09/09 12:42:39.232, 20874, 24467, 100, 75, 144.99, 1695, 68
2026/09/09 12:42:40.232, 20874, 24467, 100, 73, 145.01, 1635, 67
2026/09/09 12:42:41.232, 20874, 24467, 100, 73, 145.00, 1680, 68
2026/09/09 12:42:42.233, 20874, 24467, 100, 72, 145.00, 1657, 67
2026/09/09 12:42:43.233, 20874, 24467, 100, 73, 145.00, 1650, 68
2026/09/09 12:42:44.233, 20874, 24467, 100, 72, 145.00, 1687, 68
2026/09/09 12:42:45.234, 20874, 24467, 100, 73, 145.00, 1642, 68
2026/09/09 12:42:46.234, 20874, 24467, 100, 72, 145.00, 1657, 68
2026/09/09 12:42:47.234, 20874, 24467, 100, 72, 145.00, 1687, 68
2026/09/09 12:42:48.235, 20874, 24467, 100, 72, 144.99, 1642, 68
2026/09/09 12:42:49.235, 20874, 24467, 100, 73, 145.00, 1665, 68
2026/09/09 12:42:50.235, 20874, 24467, 100, 72, 145.00, 1695, 67
2026/09/09 12:42:51.236, 20874, 24467, 100, 72, 145.00, 1642, 68
2026/09/09 12:42:52.236, 20874, 24467, 100, 70, 145.00, 1672, 68
2026/09/09 12:42:53.237, 20874, 24467, 100, 74, 144.99, 1687, 68
2026/09/09 12:42:54.237, 20874, 24467, 100, 72, 145.00, 1642, 68
2026/09/09 12:42:55.237, 20874, 24467, 100, 71, 145.00, 1672, 68
2026/09/09 12:42:56.238, 20874, 24467, 100, 73, 145.01, 1680, 68
2026/09/09 12:42:57.238, 20874, 24467, 100, 73, 144.99, 1642, 68
2026/09/09 12:42:58.238, 20874, 24467, 100, 71, 145.00, 1672, 68
2026/09/09 12:42:59.239, 20874, 24467, 100, 71, 144.99, 1680, 68
2026/09/09 12:43:00.239, 20874, 24467, 100, 70, 145.00, 1650, 68
2026/09/09 12:43:01.239, 20874, 24467, 100, 72, 145.00, 1672, 68
2026/09/09 12:43:02.240, 20874, 24467, 100, 71, 144.99, 1672, 68
2026/09/09 12:43:03.240, 20874, 24467, 100, 71, 145.00, 1650, 68
2026/09/09 12:43:04.241, 20874, 24467, 100, 72, 144.99, 1680, 68
2026/09/09 12:43:05.241, 20874, 24467, 100, 71, 144.99, 1665, 68
2026/09/09 12:43:06.241, 20874, 24467, 100, 71, 145.00, 1650, 68
2026/09/09 12:43:07.242, 20874, 24467, 100, 72, 145.00, 1680, 67
2026/09/09 12:43:08.242, 20874, 24467, 100, 70, 144.99, 1650, 68
2026/09/09 12:43:09.242, 20874, 24467, 100, 71, 145.00, 1657, 68
2026/09/09 12:43:10.243, 20874, 24467, 100, 72, 145.00, 1687, 68
2026/09/09 12:43:11.243, 20874, 24467, 100, 71, 144.99, 1642, 68
2026/09/09 12:43:12.243, 20874, 24467, 100, 71, 145.00, 1650, 68
2026/09/09 12:43:13.244, 20874, 24467, 100, 72, 144.99, 1680, 68
2026/09/09 12:43:14.244, 20874, 24467, 100, 72, 145.00, 1635, 68
2026/09/09 12:43:15.244, 20874, 24467, 100, 71, 145.00, 1657, 67
2026/09/09 12:43:16.245, 20874, 24467, 100, 73, 144.99, 1687, 68
2026/09/09 12:43:17.245, 20874, 24467, 100, 72, 145.00, 1627, 68
2026/09/09 12:43:18.245, 20874, 24467, 100, 70, 144.99, 1657, 68
2026/09/09 12:43:19.246, 20874, 24467, 100, 71, 145.00, 1672, 68
2026/09/09 12:43:20.246, 20874, 24467, 100, 70, 145.00, 1635, 68
2026/09/09 12:43:21.247, 20874, 24467, 100, 69, 145.00, 1657, 68
2026/09/09 12:43:22.247, 20874, 24467, 100, 73, 144.99, 1672, 68
2026/09/09 12:43:23.247, 20874, 24467, 100, 70, 144.99, 1635, 68
2026/09/09 12:43:24.248, 20874, 24467, 100, 70, 144.99, 1665, 68
2026/09/09 12:43:25.248, 20874, 24467, 100, 72, 145.00, 1665, 67
2026/09/09 12:43:26.248, 20874, 24467, 100, 72, 144.99, 1642, 68
2026/09/09 12:43:27.249, 20874, 24467, 100, 71, 145.00, 1657, 68
2026/09/09 12:43:28.249, 20874, 24467, 100, 71, 144.99, 1665, 68
2026/09/09 12:43:29.249, 20874, 24467, 100, 70, 145.00, 1650, 68
2026/09/09 12:43:30.250, 20874, 24467, 100, 70, 144.99, 1665, 68
2026/09/09 12:43:31.250, 20874, 24467, 100, 72, 144.99, 1672, 68
2026/09/09 12:43:32.251, 20874, 24467, 100, 72, 145.00, 1657, 68
2026/09/09 12:43:33.251, 20874, 24467, 100, 72, 145.00, 1665, 67
2026/09/09 12:43:34.251, 20874, 24467, 100, 72, 144.99, 1680, 68
2026/09/09 12:43:35.251, 20874, 24467, 100, 72, 145.00, 1657, 68
2026/09/09 12:43:36.252, 20874, 24467, 100, 72, 145.01, 1672, 68
2026/09/09 12:43:37.252, 20874, 24467, 100, 72, 145.00, 1665, 68
2026/09/09 12:43:38.253, 20874, 24467, 100, 71, 145.00, 1657, 67
2026/09/09 12:43:39.253, 20874, 24467, 100, 87, 144.98, 1905, 67
2026/09/09 12:43:40.253, 20874, 24467, 100, 87, 144.99, 1912, 67
